Plate,Well,Line,Day,Analyze,Algorithm,Single_Electrode_Bursts,Min_Surprise,Threshold_Factor,Min_IBI,Min_Electrodes,Burst_Inclusion,Min_Number_Spikes,Max_ISI
26,A2,19-2-2 WT,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A2,19-2-2 WT,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A3,19-2-2 KO,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,A4,19-2-2 KO,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B1,19-2-2 WT,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B2,19-2-2 WT,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B3,19-2-2 KO,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,B4,19-2-2 KO,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C1,19-2-2 WT,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C2,19-2-2 WT,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C3,19-2-2 KO,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
26,C4,19-2-2 KO,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A1,R841X-C,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A2,R841X-C,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A3,R841X,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,A4,R841X,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B1,R841X-C,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,49,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,52,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,58,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,67,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B2,R841X-C,73,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,25,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,28,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,37,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,43,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
27,B3,R841X,46,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
