"","Plate","Week","Line","Mean.Firing.Rate.Hz","ISI.Coefficient.of.Variation.Avg","Network.ISI.Coefficient.of.Variation","Weighted.Mean.Firing.Rate.Hz","Burst.Duration.Avg.sec","Burst.Duration.Std.sec","Number.of.Spikes.per.Burst.Avg","Number.of.Spikes.per.Burst.Std","Mean.ISI.within.Burst.Avg.sec","Mean.ISI.within.Burst.Std.sec","Median.ISI.within.Burst.Avg.sec","Inter.Burst.Interval.Avg.sec","Inter.Burst.Interval.Std.sec","Burst.Frequency.Avg.Hz","Burst.Frequency.Std.Hz","Normalized.Duration.IQR.Avg","IBI.Coefficient.of.Variation.Avg","Burst.Percentage.Avg","Network.Burst.Frequency","Network.Burst.Duration.Avg.sec","Network.Burst.Duration.Std.sec","Number.of.Spikes.per.Network.Burst.Avg","Number.of.Spikes.per.Network.Burst.Std","Mean.ISI.within.Network.Burst.Avg.sec","Mean.ISI.within.Network.Burst.Std.sec","Median.ISI.within.Network.Burst.Avg.sec","ISI.CoV.within.Network.Burst.Avg","Network.Burst.Percentage","Network.IBI.Coefficient.of.Variation","Network.Normalized.Duration.IQR","Area.Under.Normalized.Cross.Correlation","Full.Width.at.Half.Height.of.Normalized.Cross.Correlation","Synchrony.Index","Kreuz.SPIKE.Distance","Burst.Peak.Max.Spikes.per.sec","Time.to.Burst.Peak.ms"
"1369",38,3,"CTRL",0.105938,1.545319,1.707609,0.82,0.454278,0.283681,5.973958,1.874191,0.094266,0.053757,0.074561,32.591981,35.645538,0.04375,0.04565,1.072224,0.659122,13.728907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006524,40,0.03093,0.066799,NA,NA
"1370",38,4,"CTRL",0.357396,1.811298,2.397076,1.190175,0.4366,0.281538,7.444877,3.63176,0.091671,0.085377,0.06986,19.140055,20.734128,0.0825,0.069041,0.605255,0.514504,23.238362,0.086667,1.462957,0.424256,137.307692,14.399359,0.010633,0.002304,0.003777,1.815643,52.025648,0.259596,0.415587,0.022289,113,0.076342,0.194609,230.769231,452.5
"1371",38,4,"CTRL",0.796562,2.087292,4.639771,1.635269,0.288052,0.15125,14.496056,17.426393,0.045763,0.037033,0.038652,22.184085,26.350743,0.066533,0.051455,0.574534,0.470684,30.003985,0.116667,1.02403,0.095954,371.057143,18.392682,0.00277,0.000251,0.000971,2.916686,84.915653,0.219601,0.165227,0.082102,40,0.185917,0.321972,1600,414.5
"1372",38,5,"CTRL",2.087292,2.671122,4.706777,3.810952,0.232769,0.108213,20.68946,21.098881,0.02323,0.015733,0.019693,11.457508,10.208354,0.127849,0.068592,0.492555,0.495238,47.887877,0.18,0.916267,0.09188,679.055556,69.518945,0.001355,0.000103,0.000433,3.815327,91.498653,0.335018,0.09675,0.141123,46,0.339538,0.296476,3074.074074,364.5
"1373",38,6,"CTRL",3.278698,2.47249,3.71303,5.518246,0.738003,2.139039,19.550495,18.363224,0.11779,0.385561,0.102473,6.981872,9.278064,0.212473,0.12553,0.523234,0.348598,41.496007,0.296667,0.81183,0.049318,644.269663,65.184661,0.00127,9.7e-05,0.000364,3.595031,91.086718,0.188796,0.048958,0.167047,39,0.269182,0.378795,3573.033708,332.5
"1374",38,6,"CTRL",3.746458,3.276917,4.142159,6.139744,1.685222,8.880909,28.633274,34.867752,0.141288,0.740059,0.124438,8.826499,8.968611,0.146306,0.087749,0.5645,0.604436,52.648426,0.216667,0.895766,0.082131,1017.830769,157.061251,0.000891,8.2e-05,0.000302,4.145064,91.974365,0.381981,0.078972,0.174121,31,0.33483,0.373874,4538.461538,322.5
"1375",38,7,"CTRL",3.193646,2.565176,4.548959,5.370439,0.728234,2.934885,18.107984,23.015374,0.119203,0.495227,0.086052,9.570242,15.523105,0.20981,0.128909,0.601781,0.388764,46.477331,0.313333,0.782226,0.18478,615.170213,89.813623,0.00127,0.000125,0.000403,4.13865,94.305098,0.224409,0.10468,0.171496,32,0.301447,0.410888,3095.744681,322.5
"1376",38,7,"CTRL",0.707708,1.469238,4.791894,1.727308,2.335484,6.50354,7.757073,7.038493,0.34948,0.84411,0.299712,17.49834,23.352846,0.161569,0.182099,0.509688,0.493325,17.925335,0.4,0.499127,0.13728,104.608333,15.868311,0.00487,0.001344,0.0017,3.043969,92.382985,0.270737,0.400176,0.043393,24,0.10712,0.292399,391.666667,293.5
"1377",38,8,"CTRL",1.165729,1.920444,6.013449,2.40172,0.279723,0.488155,10.212135,9.738257,0.065856,0.167949,0.060343,15.340591,20.119987,0.182121,0.137566,0.560186,0.61272,29.372923,0.333333,0.602787,0.124767,213.37,25.924387,0.00286,0.00059,0.000967,3.314786,95.33107,0.368094,0.291547,0.077457,29,0.162593,0.312581,690,56.5
"1378",38,8,"CTRL",0.60349,1.41579,3.942176,1.467179,0.557233,1.775169,6.633309,5.066193,0.079638,0.19434,0.078627,31.76294,42.454447,0.124211,0.134499,0.605106,0.572489,16.96048,0.37,0.529563,0.144143,94.513514,12.945947,0.005674,0.001382,0.001788,2.974838,90.541124,0.199406,0.428256,0.05775,7,0.129684,0.293191,459.459459,330.5
"1379",38,9,"CTRL",0.841198,1.70196,6.192101,1.910357,0.160139,0.209788,6.459511,3.134145,0.039793,0.072414,0.034716,13.769989,21.193186,0.209855,0.166134,0.532152,0.650595,27.319615,0.423333,0.433568,0.148499,122.062992,23.929376,0.003599,0.00107,0.001089,3.119154,95.981673,0.253814,0.480142,0.107048,20,0.153806,0.363563,472.440945,94.5
"1380",38,5,"CTRL",1.32125,2.411498,3.0218,3.006071,0.286374,0.099038,19.281539,18.099687,0.030531,0.018887,0.025614,14.415049,9.72259,0.087654,0.038082,0.623127,0.411147,40.527759,0.11,1.047052,0.045442,589.636364,17.408364,0.001779,7.4e-05,0.00056,3.316168,76.702933,0.1655,0.037963,0.102398,52,0.252503,0.29574,2575.757576,432.5
"1381",38,2,"CTRL",0.036615,1.069927,1.013519,0.287619,6.3864,7.471046,12.666667,14.153916,0.561044,0.197453,0.524027,NA,NA,0.003333,0,NA,NA,2.722881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000992,38,0.003647,0.049538,NA,NA
"1382",38,2,"CTRL",0.067031,1.482433,1.199424,0.52125,1.023005,1.346752,5.680208,1.599814,0.179449,0.152771,0.147373,33.190269,26.402945,0.023333,0.02743,0.664594,0.735159,21.022846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001401,8,0.010115,0.020536,NA,NA
"1383",38,3,"CTRL",0.079427,1.128024,1.198201,0.614167,0.792465,0.866578,5.487968,1.371963,0.129797,0.113865,0.110724,30.046449,21.977722,0.05,0.043631,0.621775,0.911793,6.342059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00108,96,0.005302,0.041079,NA,NA
"1384",38,3,"CTRL",0.094427,1.57174,1.539213,0.581,0.544382,0.439469,5.705542,1.779118,0.113199,0.07655,0.084917,37.97659,23.990034,0.027778,0.024836,0.511289,0.663946,20.672669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008428,43,0.044494,0.073893,NA,NA
"1385",38,4,"CTRL",0.223385,1.713047,2.079546,1.002619,0.360235,0.220387,8.184761,4.487576,0.069287,0.070869,0.057763,38.026162,43.44834,0.057222,0.042446,0.692216,0.50792,19.66047,0.07,1.288453,0.322624,121.285714,13.889359,0.010686,0.002062,0.00385,1.953478,59.384472,0.253027,0.321256,0.0226,87,0.104704,0.130918,285.714286,474.5
"1386",38,4,"CTRL",0.45776,2.285894,4.00189,1.453,0.3317,0.272039,13.051866,12.050109,0.062973,0.099256,0.059654,32.320102,43.652049,0.069074,0.045169,0.55831,0.473761,30.628832,0.11,0.947326,0.115125,235.636364,16.571471,0.00405,0.00052,0.001219,3.188171,88.474229,0.23608,0.157245,0.058804,54,0.171105,0.216108,1212.121212,396.5
"1387",38,5,"CTRL",0.97776,2.511096,3.316584,2.309877,0.690517,2.260275,19.358069,24.375629,0.069642,0.203589,0.068666,15.314946,9.753399,0.072667,0.039581,0.469514,0.506628,39.959273,0.103333,1.056062,0.083712,507.322581,32.414387,0.002089,0.000148,0.000627,3.119789,83.77457,0.350535,0.084449,0.094393,48,0.246127,0.265446,2129.032258,423.5
"1388",38,6,"CTRL",1.599323,2.047996,4.4369,3.284731,0.96398,3.316006,12.208504,18.683968,0.153894,0.427228,0.112647,16.708145,31.493381,0.143889,0.118241,0.571857,0.515858,37.841591,0.273333,0.777048,0.084127,347.329268,34.809909,0.002252,0.000218,0.000829,2.945787,92.750839,0.264199,0.140289,0.076707,43,0.218365,0.34201,1304.878049,322.5
"1389",38,6,"CTRL",1.944844,2.838896,6.646022,2.954603,0.201921,0.095481,15.739481,19.74855,0.029908,0.025657,0.026626,11.328519,13.78203,0.128462,0.070295,0.548086,0.685063,44.66219,0.193333,0.778279,0.135801,612.913793,124.112044,0.001297,0.000217,0.000382,4.757879,95.200986,0.671706,0.250928,0.175751,41,0.288429,0.596414,2534.482759,334.5
"1390",38,7,"CTRL",2.446667,2.304329,6.560787,4.113421,0.50294,1.922253,13.474463,14.319116,0.060007,0.195349,0.059094,12.599311,17.78363,0.215104,0.138939,0.466508,0.547518,37.831533,0.356667,0.63391,0.087377,423.383178,46.775789,0.001509,0.000201,0.000434,4.793209,96.436478,0.243476,0.172457,0.152012,32,0.226507,0.483264,2074.766355,312.5
"1391",38,5,"CTRL",1.026354,2.41319,3.526438,3.2715,0.283407,0.117915,24.093128,25.131886,0.024962,0.016599,0.019542,15.00345,27.902768,0.118125,0.030743,0.501588,0.424301,35.725963,0.133333,0.995988,0.069797,424.075,28.651207,0.002363,0.000203,0.000813,3.006767,86.080382,0.319655,0.071114,0.068588,50,0.204366,0.138238,1775,413.5
"1392",38,2,"KO",0.005365,1.035859,1.172636,0.21,1.8676,NA,4,NA,0.622533,NA,0.1396,NA,NA,0.003333,NA,NA,NA,0.529101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000551,12,0.008514,0.022008,NA,NA
"1393",38,2,"KO",0.003438,0.970635,1.056768,0.091667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3e-05,6,6e-06,0.00241,NA,NA
"1394",38,3,"KO",0.012031,1.203066,1.143776,0.221111,0.64426,0.0295,4.25,0.353553,0.198777,0.032427,0.11647,104.509253,10.734711,0.01,0.004714,0.085154,1.379169,3.761986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000293,19,0.002893,0.012021,NA,NA
"1395",38,3,"KO",0.158333,1.964372,1.783006,1.106667,2.703022,5.176079,8.463865,4.085277,0.341286,0.578205,0.26682,23.959135,26.261148,0.091905,0.094258,0.807045,0.902827,18.993056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000959,95,0.007796,0.048747,NA,NA
"1396",38,4,"KO",0.485156,3.651526,1.608416,2.211905,3.267491,4.738076,20.047906,39.502491,0.312744,0.554795,0.26469,39.460481,61.060586,0.116667,0.118819,1.095759,0.753257,39.957729,0.003333,38.67512,NA,1888,NA,0.020496,NA,0.01512,0.86397,20.268384,NA,NA,0.002195,129,0.032718,0.050068,1000,21.5
"1397",38,4,"KO",1.219427,2.569615,2.830481,3.88,0.498299,0.96857,21.83775,31.141906,0.033017,0.022156,0.028959,16.628686,24.86488,0.170185,0.148229,0.506263,0.570912,26.166257,0.153333,1.120894,0.247588,341.347826,41.515308,0.003283,0.000473,0.001243,2.219905,67.065306,0.329353,0.192256,0.037407,56,0.103948,0.283731,1108.695652,426.5
"1398",38,5,"KO",3.106927,2.471374,2.790391,4.509091,0.300104,0.226662,24.610813,30.878352,0.042048,0.069938,0.033495,16.600978,19.454606,0.098,0.063823,0.427328,0.523645,43.355265,0.153333,0.988781,0.053384,1036.913043,39.008732,0.000955,4.9e-05,0.000317,3.133039,79.959097,0.296381,0.030007,0.150862,45,0.303387,0.545199,4543.478261,402.5
"1399",38,6,"KO",5.93099,2.76176,3.280252,7.155283,0.313828,0.252996,29.323665,37.626309,0.034297,0.035406,0.030203,15.247309,35.087311,0.146993,0.075942,0.632612,0.487541,57.932471,0.21,0.952768,0.030175,1562.746032,96.361712,0.000612,2.8e-05,0.000234,3.244541,86.45708,0.281468,0.042006,0.217937,41,0.413288,0.649495,6349.206349,340.5
"1400",38,6,"KO",7.687448,4.116652,3.010825,8.481609,0.342954,0.122042,52.308374,47.439189,0.018042,0.022804,0.013746,11.597938,13.542489,0.111667,0.038017,0.267196,0.320497,74.475818,0.126667,1.061945,0.017145,3211.710526,116.216226,0.000331,1.2e-05,8e-05,4.258693,82.686875,0.252618,0.009408,0.394343,35,0.645803,0.656538,13026.315789,384.5
"1401",38,7,"KO",12.653698,3.950767,3.883557,13.959598,0.275222,0.095082,46.738725,42.463562,0.014888,0.017416,0.011256,8.216756,15.805853,0.240485,0.082198,0.326622,0.295925,72.544343,0.273333,0.876019,0.026756,2713.926829,170.438634,0.000324,1.2e-05,8e-05,4.198918,91.599541,0.240036,0.0228,0.402727,31,0.611802,0.696057,12048.780488,304.5
"1402",38,7,"KO",5.697396,3.19751,4.02704,6.076222,0.239048,0.526275,25.229803,20.900133,0.029437,0.133021,0.0106,10.914574,23.697678,0.188333,0.069596,0.319093,0.397554,70.860706,0.22,0.820998,0.038909,1475.409091,91.293268,0.000558,3.5e-05,0.000123,5.912478,89.018192,0.339948,0.06087,0.453933,32,0.637676,0.731254,10954.545455,362.5
"1403",38,8,"KO",8.199323,3.866569,6.494347,8.891469,0.215933,0.067509,31.67302,25.852385,0.012979,0.011348,0.010096,6.461296,12.186206,0.252909,0.061527,0.369207,0.351416,73.855964,0.276667,0.752672,0.064519,1815.506024,180.976914,0.000418,4.3e-05,0.000113,7.242739,95.718651,0.299261,0.105937,0.463737,28,0.610967,0.784609,10433.73494,324.5
"1404",38,8,"KO",5.655313,3.142352,4.609705,6.957821,0.120544,0.048158,20.375427,18.235353,0.010198,0.005663,0.008212,6.283416,8.994136,0.260392,0.095279,0.353218,0.380148,71.747718,0.313333,0.731216,0.05531,1074.468085,78.25485,0.000683,5.2e-05,0.000157,6.674224,93.017259,0.283942,0.094633,0.45161,28,0.631914,0.635279,8957.446809,348.5
"1405",38,9,"KO",5.41724,3.106972,5.452189,7.701259,0.215261,0.615922,19.856861,16.429019,0.042852,0.209364,0.050371,7.903583,16.042323,0.280076,0.142813,0.329719,0.373088,63.808905,0.373333,0.678042,0.064171,884.544643,70.407167,0.00077,7.2e-05,0.00016,6.539559,95.248579,0.238772,0.117647,0.381745,25,0.548776,0.497811,6678.571429,330.5
"1406",38,5,"KO",1.655729,2.088251,2.933565,3.196667,0.449861,0.829276,14.759286,15.243269,0.093313,0.268453,0.036072,12.630584,12.267879,0.116897,0.08451,0.794936,0.617114,29.923947,0.176667,0.924027,0.065417,454.45283,29.164366,0.002044,0.000171,0.000667,2.905777,75.765964,0.342634,0.042603,0.079745,67,0.161158,0.466826,2301.886792,420.5
"1407",38,2,"KO",0.011406,1.863065,1.370361,0.175556,2.629059,2.102549,4.8125,1.068,0.770254,0.770047,0.565957,42.91589,18.757407,0.009167,0.006872,0.485315,0.823346,11.388557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000517,17,0.002033,0.012733,NA,NA
"1408",38,2,"KO",0.004687,1.502954,1.362442,0.24,2.52652,NA,5,NA,0.617187,NA,0.36652,46.06968,0,0.006667,NA,NA,NA,4.62963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0.001127,NA,NA
"1409",38,3,"KO",0.047969,1.578458,1.668399,0.967778,2.291981,3.988835,5.009559,1.480055,0.747184,1.340974,0.65009,22.42894,19.157903,0.06,0.074784,0.803105,0.840092,12.679881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000211,16,0.001468,0.037382,NA,NA
"1410",38,3,"KO",0.166979,1.535731,1.624148,2.1,0.228191,0.049456,6.339783,0.141968,0.03988,0.005116,0.035503,5.238348,4.71424,0.3,0.184962,0.838436,0.657113,9.569329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000826,65,0.006956,0.051345,NA,NA
"1411",38,4,"KO",0.42875,1.570102,1.597238,1.940952,1.850657,4.764711,7.780911,3.719818,0.195872,0.396676,0.198223,27.645023,29.614018,0.141515,0.150764,1.259873,0.766093,16.014394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003525,118,0.018303,0.113838,NA,NA
"1412",38,4,"KO",1.145052,1.963111,2.863487,2.502989,0.323603,0.287782,11.036656,9.687502,0.051935,0.054165,0.03754,12.801825,18.03888,0.131538,0.096661,0.46512,0.497016,29.83698,0.18,0.97908,0.071746,313.537037,22.379837,0.003145,0.000291,0.001278,2.223645,77.011599,0.269298,0.061394,0.042067,115,0.134067,0.383149,1296.296296,426.5
"1413",38,5,"KO",2.635156,2.482176,3.92169,3.436327,0.316534,0.569155,17.432943,20.356836,0.057065,0.19587,0.02608,13.016114,21.471014,0.136593,0.064977,0.523474,0.427191,55.429834,0.183333,0.913631,0.034932,813.654545,43.846626,0.001127,6.4e-05,0.00034,3.916021,88.449452,0.255254,0.032959,0.168414,57,0.371792,0.600403,4163.636364,378.5
"1414",38,6,"KO",5.738854,2.564238,3.273141,6.799136,0.224299,0.068567,19.871088,20.425697,0.02596,0.018843,0.022236,12.433538,23.58692,0.21359,0.113329,0.472808,0.401544,58.791677,0.3,0.835668,0.041422,1087.711111,123.724344,0.000775,6e-05,0.000244,3.439488,88.844318,0.206714,0.0598,0.245076,43,0.456969,0.663079,5600,326.5
"1415",38,6,"KO",9.525052,4.033737,3.892557,10.331808,0.287526,0.083822,39.233583,32.357491,0.014772,0.012584,0.011505,7.330505,12.973709,0.206494,0.060635,0.367538,0.413615,79.919811,0.23,0.906336,0.04517,2414.115942,384.840362,0.000382,4.2e-05,0.00013,4.418356,91.083273,0.349639,0.077628,0.428634,33,0.701117,0.70464,10478.26087,332.5
"1416",38,7,"KO",11.489219,3.291142,3.603201,12.899942,0.198056,0.062715,28.266308,23.4068,0.012803,0.008413,0.010679,6.601822,20.432107,0.352083,0.105585,0.379796,0.253103,78.741666,0.396667,0.781322,0.026366,1705.168067,131.532127,0.00046,2.4e-05,0.000159,4.082456,91.986146,0.158881,0.038476,0.411923,34,0.698224,0.640598,10285.714286,302.5
"1417",38,7,"KO",8.221927,3.106518,4.55801,9.072126,0.168854,0.053651,24.133791,20.386257,0.012781,0.007935,0.010458,9.049991,32.288782,0.29494,0.096753,0.372455,0.348733,76.844246,0.343333,0.757723,0.04293,1421.660194,137.065431,0.000537,4.2e-05,0.000158,5.274567,92.759453,0.247432,0.052601,0.439788,32,0.686921,0.670805,9533.980583,328.5
"1418",38,8,"KO",7.962135,3.607648,8.245441,9.26503,0.189349,0.067165,25.268959,23.792415,0.015872,0.013476,0.012542,5.748722,13.089808,0.297879,0.08681,0.441584,0.33673,83.784618,0.346667,0.683538,0.072779,1432.548077,98.777074,0.000479,5.5e-05,0.00016,7.114782,97.456712,0.190696,0.159932,0.41257,28,0.704637,0.669641,8096.153846,302.5
"1419",38,8,"KO",6.022188,2.944192,5.807038,6.532542,0.54001,3.24479,15.756034,13.606323,0.047833,0.270103,0.045758,6.174649,14.404447,0.317816,0.133159,0.363139,0.385164,77.637764,0.403333,0.665365,0.064366,915.958678,65.797593,0.000729,6.9e-05,0.00016,6.887131,95.853009,0.252644,0.118729,0.493443,26,0.69849,0.746855,7528.92562,334.5
"1420",38,9,"KO",6.21875,2.786851,7.028809,6.980526,0.102496,0.040567,15.489114,14.773059,0.011758,0.005434,0.009922,6.926782,11.160397,0.331818,0.164491,0.438295,0.413129,67.740967,0.453333,0.613865,0.089273,855.213235,60.355786,0.000719,9.6e-05,0.00016,7.301894,97.411223,0.191843,0.191934,0.457026,22,0.613371,0.765858,6404.411765,316.5
"1421",38,5,"KO",1.809167,2.055896,3.501855,2.816423,0.228038,0.084892,13.581481,14.97317,0.033882,0.020942,0.028566,21.289488,34.036391,0.127714,0.089394,0.394395,0.495736,37.399855,0.203333,0.90855,0.045431,488.114754,25.02472,0.001868,9.9e-05,0.000628,2.81745,85.717987,0.214942,0.03273,0.093743,60,0.219232,0.492333,2229.508197,370.5
"1422",38,2,"CTRL",0.002031,0.703279,0.781223,0.103333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"1423",38,2,"CTRL",0.036979,1.194884,1.381949,0.358333,0.23304,NA,5,NA,0.05826,NA,0.06236,NA,NA,0.003333,NA,NA,NA,0.153233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007212,1,0.020505,0.030319,NA,NA
"1424",38,3,"CTRL",0.087656,1.259399,1.293588,0.772381,1.428474,1.57392,7.706667,4.364911,0.158832,0.072206,0.111776,35.615136,12.082871,0.031333,0.01325,0.788211,0.892121,8.205041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004863,2,0.011197,0.047168,NA,NA
"1425",38,3,"CTRL",0.054479,1.58777,1.788027,0.648667,0.72188,0.213393,6.589121,2.825173,0.149621,0.084556,0.133977,28.35212,26.502763,0.053333,0.029565,1.177251,0.615422,10.671656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003485,32,0.015992,0.06146,NA,NA
"1426",38,4,"CTRL",0.151042,1.954152,2.183277,0.939333,0.601457,0.931128,8.981122,2.879551,0.077107,0.107464,0.063905,18.049089,10.622857,0.056333,0.033239,0.569169,0.344013,24.520998,0.06,1.15168,0.381513,91.888889,9.20287,0.012552,0.003256,0.004627,2.038862,57.034483,0.405233,0.445386,0.020361,68,0.086252,0.068621,444.444444,418.5
"1427",38,4,"CTRL",0.649531,2.506425,3.319853,1.957778,2.130355,8.523639,12.777554,9.101271,0.27168,1.064685,0.333997,13.145591,9.815941,0.087273,0.050726,0.44513,0.444483,37.606918,0.123333,0.995539,0.096695,283.648649,15.495907,0.003528,0.000346,0.001192,2.962017,84.15524,0.198766,0.097984,0.064802,74,0.176591,0.267334,1135.135135,394.5
"1428",38,5,"CTRL",0.465365,1.637996,3.155039,1.225556,0.218028,0.085203,9.83108,10.993198,0.044071,0.025093,0.039074,30.767003,34.614353,0.070392,0.058865,0.460935,0.615789,22.182157,0.146667,0.861736,0.139731,167.931818,18.136944,0.005173,0.000696,0.001917,2.363715,82.697258,0.415679,0.198853,0.045899,57,0.151594,0.245999,727.272727,292.5
"1429",38,6,"CTRL",0.585469,1.472505,2.952203,1.69,0.276191,0.569578,5.62219,2.190239,0.079635,0.193153,0.032074,15.624807,23.508961,0.154211,0.130799,0.593588,0.665618,26.829738,0.39,0.630325,0.11079,85.119658,12.243339,0.007591,0.001488,0.002299,2.451891,88.595321,0.166526,0.173413,0.060955,50,0.172222,0.14632,452.991453,334.5
"1430",38,6,"CTRL",0.805937,1.830485,4.846817,2.225072,1.529507,5.91353,8.216497,4.499064,0.199991,0.73716,0.18018,11.279146,15.51935,0.197193,0.149105,0.505518,0.537546,29.811375,0.34,0.565915,0.122628,137.637255,28.658035,0.004238,0.001002,0.001464,3.077878,90.72638,0.372568,0.298712,0.081049,41,0.164084,0.226316,617.647059,300.5
"1431",38,7,"CTRL",0.926771,1.525807,3.91848,2.275128,0.34185,0.826105,7.396667,5.993811,0.079364,0.207478,0.060092,20.991212,24.931242,0.165333,0.181905,0.566399,0.71064,23.589683,0.44,0.57263,0.110343,120.924242,21.173086,0.004851,0.00096,0.001552,2.884784,89.704395,0.231122,0.254492,0.060307,25,0.163716,0.175758,598.484848,322.5
"1432",38,5,"CTRL",0.547135,1.621351,2.293109,1.158778,0.220663,0.10069,7.529024,5.953214,0.047019,0.032701,0.042835,21.730146,18.879192,0.072361,0.056956,0.533478,0.596656,29.478555,0.136667,0.978726,0.097619,181.02439,19.524968,0.005474,0.000615,0.001806,2.379838,70.65207,0.328139,0.091585,0.057101,73,0.16828,0.27658,1048.780488,412.5
"1433",38,2,"KO",0.012812,1.378934,1.038634,0.17,9.59812,NA,16.5,NA,0.650427,NA,0.64848,50.30808,0,0.006667,NA,NA,NA,5.454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000296,12,0.003117,0.013449,NA,NA
"1434",38,2,"KO",0.022917,1.518297,1.316995,0.319167,3.981377,2.902848,5.375,1.944544,1.143179,1.227755,0.231333,19.382313,0,0.021667,0.025927,1.376631,0.600997,5.365939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000682,25,0.002471,0.030503,NA,NA
"1435",38,3,"KO",0.0825,1.611059,1.425047,0.727143,7.521744,12.382822,8.312704,5.327989,0.802466,0.942924,0.753652,50.590312,39.814159,0.0225,0.037828,0.759256,0.622694,10.749941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000525,22,0.003917,0.052901,NA,NA
"1436",38,3,"KO",0.145417,1.255431,1.292247,0.907,0.92554,1.670245,5.820516,2.004655,0.137951,0.190915,0.105119,46.442969,51.099318,0.057143,0.049006,1.015169,0.912702,7.108294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001287,78,0.005035,0.08985,NA,NA
"1437",38,4,"KO",0.197969,1.991833,1.255948,1.0325,1.536334,2.579599,7.000624,2.085469,0.154496,0.19269,0.118272,28.121564,28.615564,0.095417,0.104288,0.945734,0.905456,14.166684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001549,91,0.007612,0.106974,NA,NA
"1438",38,4,"KO",0.628385,1.538351,1.825141,1.724783,0.280733,0.166746,7.165531,3.152962,0.052906,0.044985,0.04758,25.776301,51.574811,0.113684,0.102908,0.636552,0.580241,17.959766,0.17,1.081416,0.229917,141.392157,17.07522,0.007727,0.001318,0.003481,1.688242,59.767924,0.340104,0.167662,0.024995,132,0.075421,0.316562,490.196078,471.5
"1439",38,5,"KO",2.775469,2.218027,2.884796,3.5492,0.326584,0.483425,17.775027,21.339681,0.040562,0.051619,0.036414,20.914881,31.96042,0.122481,0.079513,0.492959,0.460232,45.149937,0.183333,0.948086,0.041922,795.8,42.267403,0.001195,5.2e-05,0.000393,3.215476,82.13515,0.292488,0.041911,0.163469,45,0.313852,0.549627,3545.454545,382.5
"1440",38,6,"KO",5.902917,2.075778,2.930099,7.550333,0.571244,1.42068,19.879759,20.660825,0.111294,0.335602,0.099835,10.207305,18.386038,0.230909,0.152163,0.455065,0.350314,43.565688,0.343333,0.840185,0.030195,943.330097,70.832084,0.000895,4.4e-05,0.000312,2.892061,85.730042,0.177503,0.02387,0.19002,32,0.33973,0.530366,4718.446602,330.5
"1441",38,6,"KO",8.88099,3.434574,3.214381,9.970292,0.328059,0.111244,44.925729,46.679863,0.020547,0.021735,0.016093,10.968849,19.696259,0.160494,0.056991,0.391815,0.411914,71.070601,0.186667,1.002466,0.032313,2604.089286,187.3751,0.000386,1.9e-05,0.00016,3.697433,85.522681,0.360476,0.029857,0.306306,33,0.595038,0.624786,10250,332.5
"1442",38,7,"KO",10.179844,2.98251,3.075882,11.429532,0.275789,0.385004,29.940415,29.022387,0.035241,0.13478,0.018762,5.213421,7.002943,0.26858,0.110172,0.397107,0.358434,68.657879,0.326667,0.831919,0.032384,1749.530612,157.92261,0.000478,2.7e-05,0.00016,3.451764,87.721345,0.244412,0.048178,0.325293,35,0.582389,0.593353,9275.510204,318.5
